"","date","regression.beta","beta"
"751",2018-12-26,1.0872334784679,1.08712584783446
"752",2018-12-27,1.0853543100819,1.08524372568095
"753",2018-12-28,1.08683028913245,1.08671819385549
"754",2018-12-31,1.08700431308586,1.08689282126138
"755",2019-01-02,1.08675368429941,1.0866527014532
"756",2019-01-03,1.07302069112841,1.07291947203057
"757",2019-01-04,1.05244748547161,1.05235111192343
"758",2019-01-07,1.05134280194359,1.05125855401745
"759",2019-01-08,1.06959016463155,1.06951336880667
"760",2019-01-09,1.11477822052014,1.11473292579752
"761",2019-01-10,1.12808712971,1.12804295620471
"762",2019-01-11,1.14385105604135,1.1438089285798
"763",2019-01-14,1.14484914452307,1.14480340839384
"764",2019-01-15,1.1460225755387,1.14597004769677
"765",2019-01-16,1.1500021829094,1.14994915852815
"766",2019-01-17,1.14339299718243,1.14335042989423
"767",2019-01-18,1.15324567816735,1.15319105694312
"768",2019-01-22,1.16193223616333,1.16187628954689
"769",2019-01-23,1.16704807779031,1.16699473392246
"770",2019-01-24,1.16426952848272,1.16422511809521
"771",2019-01-25,1.15859796002502,1.15855580870067
"772",2019-01-28,1.17019668977559,1.17016113386568
"773",2019-01-29,1.17412279175776,1.17408206193157
"774",2019-01-30,1.16886614434431,1.16883574287001
"775",2019-01-31,1.17594667087101,1.17592355245916
"776",2019-02-01,1.17697311576951,1.17695386588763
"777",2019-02-04,1.18027629951889,1.18025920177351
"778",2019-02-05,1.17816834855575,1.17814765697368
"779",2019-02-06,1.17895948276555,1.17894096948221
"780",2019-02-07,1.18484777555793,1.18482273077002
"781",2019-02-08,1.19312179111791,1.19310002050622
"782",2019-02-11,1.19378059705788,1.19375768192316
"783",2019-02-12,1.18237737257739,1.18235928362327
"784",2019-02-13,1.18396410845182,1.18392873271002
"785",2019-02-14,1.18816970507816,1.18815365135839
"786",2019-02-15,1.18944238275813,1.18942645836799
"787",2019-02-19,1.19035606059694,1.1903379176865
"788",2019-02-20,1.19271630745282,1.19270726229616
"789",2019-02-21,1.19446837279253,1.19445738141331
"790",2019-02-22,1.19183818006138,1.19182019377704
"791",2019-02-25,1.19167007938758,1.19165340606327
"792",2019-02-26,1.19065631672221,1.19063852855566
"793",2019-02-27,1.19131893017288,1.19130164214326
"794",2019-02-28,1.19347987381562,1.19345855572311
"795",2019-03-01,1.19600201458951,1.19598336221948
"796",2019-03-04,1.19756731050922,1.19756196947877
"797",2019-03-05,1.19989904523518,1.19988648606164
"798",2019-03-06,1.20136729121839,1.20135952985383
"799",2019-03-07,1.19770642845426,1.19769592370986
"800",2019-03-08,1.19888957864657,1.19887017541223
"801",2019-03-11,1.19079511166641,1.19077020374205
"802",2019-03-12,1.19258177269709,1.19254700514904
"803",2019-03-13,1.19777120740011,1.19773906414489
"804",2019-03-14,1.1929045013312,1.19285453256418
"805",2019-03-15,1.20354520671933,1.20350409838747
"806",2019-03-18,1.19034540831258,1.19030975906961
"807",2019-03-19,1.18991599890124,1.18987915628978
"808",2019-03-20,1.18861768588278,1.18858226626393
"809",2019-03-21,1.18885107409893,1.18880951406752
"810",2019-03-22,1.19625188820919,1.19620748750903
"811",2019-03-25,1.19776938423953,1.19772680207471
"812",2019-03-26,1.20341364697413,1.20338408660235
"813",2019-03-27,1.20497736116974,1.20494498814427
"814",2019-03-28,1.20227185441274,1.2022413510975
"815",2019-03-29,1.19801557081679,1.1979732273671
"816",2019-04-01,1.19985650445451,1.19981737073493
"817",2019-04-02,1.20269864238287,1.20264504577701
"818",2019-04-03,1.19896770493183,1.1988947520954
"819",2019-04-04,1.20072142416864,1.20065553119261
"820",2019-04-05,1.20265615312335,1.20259248486757
"821",2019-04-08,1.20171809731283,1.20166219028251
"822",2019-04-09,1.19466139843147,1.19459381339428
